"01WIN_NIC","03/06/2016","27/06/2016","","N/A"
"01WIN_CORBAN","03/06/2016","27/06/2016","","N/A"
"01ALLIANCE_WW","03/06/2016","27/06/2016","","N/A"
"01MUN_INST","22/03/2015","01/04/2015","aio02NA","mig01"
"01MUN_INST","27/05/2015","18/06/2015","",""
"01UMO_COLUMB","01/01/2017","16/01/2017","",""
"01UMO_COLUMB","10/05/2017","22/05/2017","",""
"01SSHELCO_BLMSBRG","01/12/2016","22/12/2016","","N/A"
"01SSHELCO_CUP","01/03/2017","23/03/2017","","N/A"
"01SSHELCO_CHEYNEY","01/03/2017","23/03/2017","","N/A"
"01SSHELCO_CLARION","01/03/2017","23/03/2017","","N/A"
"01SSHELCO_ESTROUDS","01/03/2017","23/03/2017","","N/A"
"01SSHELCO_EDINBORO","01/03/2017","23/03/2017","","N/A"
"01SSHELCO_GENEVA","01/03/2017","23/03/2017","","N/A"
"01SSHELCO_HARRISBURG","01/03/2017","23/03/2017","","N/A"
"01SSHELCO_IUP","01/03/2017","23/03/2017","","N/A"
"01SSHELCO_KUTZTOWN","01/03/2017","23/03/2017","","N/A"
"01SSHELCO_LANCHIST","01/03/2017","23/03/2017","","N/A"
"01SSHELCO_LINCOLNU","01/03/2017","23/03/2017","","N/A"
"01SSHELCO_LOCKHAVN","01/03/2017","23/03/2017","","N/A"
"01SSHELCO_MANSFLD","01/03/2017","23/03/2017","","N/A"
"01SSHELCO_MILLRSVL","01/03/2017","23/03/2017","","N/A"
"01SSHELCO_SHIPPENS","01/03/2017","23/03/2017","","N/A"
"01SSHELCO_SLIPROCK","01/03/2017","23/03/2017","","N/A"
"01SSHELCO_BLMSBRG","01/10/2017","28/10/2017","","N/A"
"01SSHELCO_CUP","01/10/2017","28/10/2017","","N/A"
"01SSHELCO_CHEYNEY","01/10/2017","28/10/2017","","N/A"
"01SSHELCO_CLARION","01/10/2017","28/10/2017","","N/A"
"01SSHELCO_ESTROUDS","01/10/2017","28/10/2017","","N/A"
"01SSHELCO_EDINBORO","01/10/2017","28/10/2017","","N/A"
"01SSHELCO_GENEVA","01/10/2017","28/10/2017","","N/A"
"01SSHELCO_HARRISBURG","01/10/2017","28/10/2017","","N/A"
"01SSHELCO_IUP","01/10/2017","28/10/2017","","N/A"
"01SSHELCO_KUTZTOWN","01/10/2017","28/10/2017","","N/A"
"01SSHELCO_LANCHIST","01/10/2017","28/10/2017","","N/A"
"01SSHELCO_LINCOLNU","01/10/2017","28/10/2017","","N/A"
"01SSHELCO_LOCKHAVN","01/10/2017","28/10/2017","","N/A"
"01SSHELCO_MANSFLD","01/10/2017","28/10/2017","","N/A"
"01SSHELCO_MILLRSVL","01/10/2017","28/10/2017","","N/A"
"01SSHELCO_SHIPPENS","01/10/2017","28/10/2017","","N/A"
"01SSHELCO_SLIPROCK","01/10/2017","28/10/2017","","N/A"
"01GALI_BALDWIN","15/09/2016","15/10/2016","","N/A"
"01GALI_ALBANY","15/09/2016","15/10/2016","","N/A"
"01GALI_ARMSTRONG","15/09/2016","15/10/2016","","N/A"
"01GALI_ATLAMETRO","15/09/2016","15/10/2016","","N/A"
"01GALI_BAINBRIDGE","15/09/2016","15/10/2016","","N/A"
"01GALI_CLAYTON","15/09/2016","15/10/2016","","N/A"
"01GALI_COASTLGA","15/09/2016","15/10/2016","","N/A"
"01GALI_COLUMBUS","15/09/2016","15/10/2016","","N/A"
"01GALI_DALTON","15/09/2016","15/10/2016","","N/A"
"01GALI_DARTON","15/09/2016","15/10/2016","","N/A"
"01GALI_EAGEORG","15/09/2016","15/10/2016","","N/A"
"01GALI_FTVALLEY","15/09/2016","15/10/2016","","N/A"
"01GALI_GCSU","15/09/2016","15/10/2016","","N/A"
"01GALI_GWINNETT","15/09/2016","15/10/2016","","N/A"
"01GALI_FLOYD","15/09/2016","15/10/2016","","N/A"
"01GALI_GIT","01/09/2015","13/09/2015","aio01NA","N/A"
"01GALI_GAPERIM","15/09/2016","15/10/2016","","N/A"
"01GALI_GRU","15/09/2016","15/10/2016","","N/A"
"01GALI_GASOUTH","15/09/2016","15/10/2016","","N/A"
"01GALI_GSSU","15/09/2016","15/10/2016","","N/A"
"01GALI_GSU","15/09/2016","15/10/2016","","N/A"
"01GALI_GORDON","15/09/2016","15/10/2016","","N/A"
"01GALI_KENNESAW","15/09/2016","15/10/2016","","N/A"
"01GALI_MGSC","15/09/2016","15/10/2016","","N/A"
"01GALI_SSU","15/09/2016","15/10/2016","","N/A"
"01GALI_SGC","15/09/2016","15/10/2016","","N/A"
"01GALI_SPSU","15/09/2016","15/10/2016","","N/A"
"01GALI_UGA","15/09/2016","15/10/2016","","N/A"
"01GALI_UNG","15/09/2016","15/10/2016","","N/A"
"01GALI_UWG","15/09/2016","15/10/2016","","N/A"
"01GALI_VALDOSTA","15/09/2016","15/10/2016","","N/A"
"01GALI_BALDWIN","01/05/2017","25/05/2017","","N/A"
"01GALI_ALBANY","01/05/2017","25/05/2017","","N/A"
"01GALI_ARMSTRONG","01/05/2017","25/05/2017","","N/A"
"01GALI_ATLAMETRO","01/05/2017","25/05/2017","","N/A"
"01GALI_BAINBRIDGE","01/05/2017","25/05/2017","","N/A"
"01GALI_CLAYTON","01/05/2017","25/05/2017","","N/A"
"01GALI_COASTLGA","01/05/2017","25/05/2017","","N/A"
"01GALI_COLUMBUS","01/05/2017","25/05/2017","","N/A"
"01GALI_DALTON","01/05/2017","25/05/2017","","N/A"
"01GALI_DARTON","01/05/2017","25/05/2017","","N/A"
"01GALI_EAGEORG","01/05/2017","25/05/2017","","N/A"
"01GALI_FTVALLEY","01/05/2017","25/05/2017","","N/A"
"01GALI_GCSU","01/05/2017","25/05/2017","","N/A"
"01GALI_GWINNETT","01/05/2017","25/05/2017","","N/A"
"01GALI_FLOYD","01/05/2017","25/05/2017","","N/A"
"01GALI_GIT","04/12/2015","28/12/2015","","N/A"
"01GALI_GAPERIM","01/05/2017","25/05/2017","","N/A"
"01GALI_GRU","01/05/2017","25/05/2017","","N/A"
"01GALI_GASOUTH","01/05/2017","25/05/2017","","N/A"
"01GALI_GSSU","01/05/2017","25/05/2017","","N/A"
"01GALI_GSU","01/05/2017","25/05/2017","","N/A"
"01GALI_GORDON","01/05/2017","25/05/2017","","N/A"
"01GALI_KENNESAW","01/05/2017","25/05/2017","","N/A"
"01GALI_MGSC","01/05/2017","25/05/2017","","N/A"
"01GALI_SSU","01/05/2017","25/05/2017","","N/A"
"01GALI_SGC","01/05/2017","25/05/2017","","N/A"
"01GALI_SPSU","01/05/2017","25/05/2017","","N/A"
"01GALI_UGA","01/05/2017","25/05/2017","","N/A"
"01GALI_UNG","01/05/2017","25/05/2017","","N/A"
"01GALI_UWG","01/05/2017","25/05/2017","","N/A"
"01GALI_VALDOSTA","01/05/2017","25/05/2017","","N/A"
"01VCCS_NETWORK","03/01/2017","15/01/2017","","N/A"
"01VCCS_1","03/01/2017","15/01/2017","","N/A"
"01VCCS_2","03/01/2017","15/01/2017","","N/A"
"01VCCS_3","03/01/2017","15/01/2017","","N/A"
"01VCCS_4","03/01/2017","15/01/2017","","N/A"
"01VCCS_5","03/01/2017","15/01/2017","","N/A"
"01VCCS_6","03/01/2017","15/01/2017","","N/A"
"01VCCS_7","03/01/2017","15/01/2017","","N/A"
"01VCCS_8","03/01/2017","15/01/2017","","N/A"
"01VCCS_9","03/01/2017","15/01/2017","","N/A"
"01VCCS_10","03/01/2017","15/01/2017","","N/A"
"01VCCS_11","03/01/2017","15/01/2017","","N/A"
"01VCCS_12","03/01/2017","15/01/2017","","N/A"
"01VCCS_13","03/01/2017","15/01/2017","","N/A"
"01VCCS_14","03/01/2017","15/01/2017","","N/A"
"01VCCS_15","03/01/2017","15/01/2017","","N/A"
"01VCCS_16","03/01/2017","15/01/2017","","N/A"
"01VCCS_NETWORK","03/06/2017","16/06/2017","","N/A"
"01VCCS_1","03/06/2017","16/06/2017","","N/A"
"01VCCS_2","03/06/2017","16/06/2017","","N/A"
"01VCCS_3","03/06/2017","16/06/2017","","N/A"
"01VCCS_4","03/06/2017","16/06/2017","","N/A"
"01VCCS_5","03/06/2017","16/06/2017","","N/A"
"01VCCS_6","03/06/2017","16/06/2017","","N/A"
"01VCCS_7","03/06/2017","16/06/2017","","N/A"
"01VCCS_8","03/06/2017","16/06/2017","","N/A"
"01VCCS_9","03/06/2017","16/06/2017","","N/A"
"01VCCS_10","03/06/2017","16/06/2017","","N/A"
"01VCCS_11","03/06/2017","16/06/2017","","N/A"
"01VCCS_12","03/06/2017","16/06/2017","","N/A"
"01VCCS_13","03/06/2017","16/06/2017","","N/A"
"01VCCS_14","03/06/2017","16/06/2017","","N/A"
"01VCCS_15","03/06/2017","16/06/2017","","N/A"
"01VCCS_16","03/06/2017","16/06/2017","","N/A"
"01CALS_NETWORK","20/04/2016","25/05/2016","aio05NA","mig02NA"
"01CALS_UBA","20/04/2016","25/05/2016","aio05NA","mig05NA"
"01CALS_UCI","20/04/2016","25/05/2016","aio07NA","mig06NA"
"01CALS_CHI","20/04/2016","25/05/2016","aio03NA","mig02NA"
"01CALS_UDH","20/04/2016","25/05/2016","aio05NA","mig05NA"
"01CALS_UHL","20/04/2016","25/05/2016","aio07NA","mig06NA"
"01CALS_UFR","20/04/2016","25/05/2016","aio03NA","mig02NA"
"01CALS_FUL","20/04/2016","25/05/2016","aio05NA","mig05NA"
"01CALS_HUL","20/04/2016","25/05/2016","aio07NA","mig06NA"
"01CALS_ULB","20/04/2016","25/05/2016","aio03NA","mig02NA"
"01CALS_ULA","20/04/2016","25/05/2016","aio05NA","mig05NA"
"01CALS_MAL","20/04/2016","25/05/2016","aio07NA","mig06NA"
"01CALS_MLM","20/04/2016","25/05/2016","aio07NA","mig06NA"
"01CALS_UNO","20/04/2016","25/05/2016","aio03NA","mig05NA"
"01CALS_PUP","20/04/2016","25/05/2016","aio05NA","mig06NA"
"01CALS_USB","20/04/2016","25/05/2016","aio07NA","mig02NA"
"01CALS_SDL","20/04/2016","25/05/2016","aio03NA","mig05NA"
"01CALS_SFR","20/04/2016","25/05/2016","aio05NA","mig06NA"
"01CALS_SJO","20/04/2016","25/05/2016","aio07NA","mig02NA"
"01CALS_PSU","20/04/2016","25/05/2016","aio03NA","mig05NA"
"01CALS_SOL","20/04/2016","25/05/2016","aio05NA","mig06NA"
"01CALS_UST","20/04/2016","25/05/2016","aio05NA","mig06NA"
"01CALS_NETWORK","10/03/2017","06/04/2017","",""
"01CALS_UBA","10/03/2017","06/04/2017","",""
"01CALS_UCI","10/03/2017","06/04/2017","",""
"01CALS_CHI","10/03/2017","06/04/2017","",""
"01CALS_UDH","10/03/2017","06/04/2017","",""
"01CALS_UHL","10/03/2017","06/04/2017","",""
"01CALS_UFR","10/03/2017","06/04/2017","",""
"01CALS_FUL","10/03/2017","06/04/2017","",""
"01CALS_HUL","10/03/2017","06/04/2017","",""
"01CALS_ULB","10/03/2017","06/04/2017","",""
"01CALS_ULA","10/03/2017","06/04/2017","",""
"01CALS_MAL","10/03/2017","06/04/2017","",""
"01CALS_MLM","10/03/2017","06/04/2017","",""
"01CALS_UNO","10/03/2017","06/04/2017","",""
"01CALS_PUP","10/03/2017","06/04/2017","",""
"01CALS_USB","10/03/2017","06/04/2017","",""
"01CALS_SDL","10/03/2017","06/04/2017","",""
"01CALS_SFR","10/03/2017","06/04/2017","",""
"01CALS_SJO","10/03/2017","06/04/2017","",""
"01CALS_PSU","10/03/2017","06/04/2017","",""
"01WRLC_NETWORK","24/08/2017","19/09/2017","","N/A"
"01WRLC-AMU","24/08/2017","19/09/2017","","N/A"
"01WRLC-CAA","24/08/2017","19/09/2017","","N/A"
"01WRLC-GAL","24/08/2017","19/09/2017","","N/A"
"01WRLC-GML","24/08/2017","19/09/2017","","N/A"
"01WRLC-MAR","24/08/2017","19/09/2017","","N/A"
"01WRLC-GWA","24/08/2017","19/09/2017","","N/A"
"01WRLC-TRN","24/08/2017","19/09/2017","","N/A"
"01WRLC-DOC","24/08/2017","19/09/2017","","N/A"
"01WRLC_HOW","24/08/2017","19/09/2017","","N/A"
"01WRLC_NETWORK","15/01/2018","08/02/2018","","N/A"
"01WRLC-AMU","15/01/2018","08/02/2018","","N/A"
"01WRLC-CAA","15/01/2018","08/02/2018","","N/A"
"01WRLC-GAL","15/01/2018","08/02/2018","","N/A"
"01WRLC-GML","15/01/2018","08/02/2018","","N/A"
"01WRLC-MAR","15/01/2018","08/02/2018","","N/A"
"01WRLC-GWA","15/01/2018","08/02/2018","","N/A"
"01WRLC-TRN","15/01/2018","08/02/2018","","N/A"
"01WRLC-DOC","15/01/2018","08/02/2018","","N/A"
"01WRLC_HOW","15/01/2018","08/02/2018","","N/A"
"01PULASKI_INST","24/10/2014","29/10/2014","aio02NA","N/A"
"01PULASKI_INST","06/03/2015","16/03/2015","aio02NA","N/A"
"01RC_INST","01/03/2015","15/03/2015","aio12NA","mig05"
"01RC_INST","21/05/2015","01/06/2015","aio12NA","mig05"
"44WHELF_USW","13/04/2015","28/04/2015","aio02EU","mig02EU"
"44WHELF_USW","18/07/2015","29/07/2015","aio02EU","N/A"
"44WHELF_UWTSD","13/10/2015","31/10/2015","aio06EU","mig02EU"
"44WHELF_UWTSD","21/12/2015","08/01/2016","aio12EU","mig05EU"
"44WHELF_BANG","08/04/2016","22/04/2016","aio02EU","mig01EU"
"44WHELF_BANG","12/08/2016","25/08/2016","",""
"44WHELF_GLY","08/04/2016","22/04/2016","aio03EU","mig02EU"
"44WHELF_GLY","12/08/2016","25/08/2016","",""
"44WHELF_CMU","05/10/2015","16/10/2016","aio02EU","mig01EU"
"44WHELF_CMU","02/03/2016","15/03/2016","aio06EU","mig02EU"
"44WHELF_NLW","03/03/2015","27/04/2015","aio05EU","mig01EU"
"44WHELF_NLW","23/10/2015","10/11/2015","aio05EU","mig05EU"
"61SLNSW_INST","16/08/2015","25/08/2015","aio05AP","mig02AP"
"61SLNSW_INST","09/05/2016","25/05/2016","aio05AP","mig01AP"
"82UNIST_INST","12/05/2015","26/05/2015","aio01AP","mig02AP"
"82UNIST_INST","22/06/2015","29/06/2015","aio01AP","N/A"
"82UNIST_INST","05/08/2015","20/08/2015","aio01AP",""
"46KIB_INST","06/01/2015","15/01/2015","aio07EU","mig02EU"
"46KIB_INST","22/04/2015","04/05/2015","aio07EU","mig02EU"
"49WHZ_INST","15/05/2016","29/05/2016","",""
"49WHZ_INST","10/10/2015","31/10/2015","aio07EU","mig01EU"
"01COLSCHL_INST","17/02/2015","01/03/2015","aio02NA","N/A"
"01COLSCHL_INST","20/05/2015","03/06/2015","","N/A"
"01CDC_INST","15/02/2017","26/02/2017","","N/A"
"01CDC_INST","02/05/2017","12/05/2017","","N/A"
"01UCT_LAW","01/09/2015","16/09/2015","aio07NA","mig05"
"01UCT_LAW","12/01/2016","26/01/2016","aio07NA","mig02NA"
"01UCT_HC","26/10/2014","05/11/2014","aio08NA","N/A"
"01UCT_HC","30/06/2015","13/07/2015","aio08NA","N/A"
"01UCT_STORRS","26/10/2014","05/11/2014","aio07NA","N/A"
"01UCT_STORRS","30/06/2015","13/07/2015","aio07NA","N/A"
"01WIN_MAA","03/06/2016","27/06/2016","","N/A"
"01WIN_MULT","03/06/2016","27/06/2016","","N/A"
"01WIN_NWCU","03/06/2016","27/06/2016","","N/A"
"01WIN_MAA","20/11/2015","14/12/2015","aio04NA","N/A"
"01WIN_MULT","20/11/2015","14/12/2015","aio06NA","N/A"
"01WIN_NWCU","20/11/2015","14/12/2015","aio05NA","N/A"
"01WIN_WESTSEM","20/11/2015","14/12/2015","aio04NA","N/A"
"01WIN_WESTSEM","03/06/2016","27/06/2016","","N/A"
"47BIBSYS_AMH","15/05/2015","25/06/2015","aio13EU","mig01EU"
"47BIBSYS_NMH","12/11/2015","26/11/2015","aio13EU",""
"47BIBSYS_KHIB","15/11/2015","27/11/2015","aio04EU",""
"39RM_CABTRE","10/10/2016","21/10/2016","","N/A"
"39RM_CABTRE","15/02/2017","27/02/2017","","N/A"
"01TTU_INST","01/03/2015","27/03/2015","aio05NA","N/A"
"01TTU_INST","13/07/2015","30/07/2015","aio07NA","N/A"
"64VUW_INST","10/02/2015","25/02/2015","aio01AP","N/A"
"64VUW_INST","18/06/2015","29/06/2015","aio01AP","N/A"
"01SEU_INST","21/02/2016","02/03/2016","aio01NA","mig01NA"
"01SEU_INST","01/05/2016","10/05/2016","aio01NA","mig01NA"
"01UWI_NETWORK","01/08/2014","19/08/2014","aio04","N/A"
"01UWI_MAD","01/08/2014","19/08/2014","aio05","N/A"
"01UWI_ML","01/08/2014","18/08/2014","aio05","N/A"
"01UWI_RF","01/08/2014","18/08/2014","aio04","N/A"
"43ACC_NETWORK","01/02/2017","26/02/2017","","N/A"
"43ACC_UBW","01/02/2017","26/02/2017","","N/A"
"43ACC_UBI","01/02/2017","26/02/2017","","N/A"
"43ACC_GDFS","01/02/2017","26/02/2017","","N/A"
"43ACC_VUW","01/02/2017","26/02/2017","","N/A"
"43ACC_TUW","01/02/2017","26/02/2017","","N/A"
"43ACC_WUW","01/02/2017","26/02/2017","","N/A"
"43ACC_NETWORK","26/03/2018","11/04/2018","","N/A"
"43ACC_UBW","10/08/2017","18/08/2017","","N/A"
"43ACC_UBI","10/08/2017","18/08/2017","","N/A"
"43ACC_GDFS","10/08/2017","18/08/2017","","N/A"
"43ACC_VUW","10/08/2017","18/08/2017","","N/A"
"43ACC_TUW","10/08/2017","18/08/2017","","N/A"
"43ACC_WUW","10/08/2017","18/08/2017","","N/A"
"43ACC_ONB","01/08/2017","31/08/2017","",""
"43ACC_UBG","01/08/2017","31/08/2017","","N/A"
"43ACC_UBL","01/08/2017","31/08/2017","","N/A"
"43ACC_UBS","01/08/2017","31/08/2017","","N/A"
"43ACC_VBK_BBWK","01/08/2017","31/08/2017","","N/A"
"43ACC_AKW","01/08/2017","31/08/2017","","N/A"
"43ACC_MUW","01/08/2017","31/08/2017","","N/A"
"43ACC_ONB","02/01/2018","12/01/2018","",""
"43ACC_UBG","02/01/2018","12/01/2018","","N/A"
"43ACC_UBL","02/01/2018","12/01/2018","","N/A"
"43ACC_UBS","02/01/2018","12/01/2018","","N/A"
"43ACC_VBK_BBWK","02/01/2018","12/01/2018","","N/A"
"43ACC_AKW","02/01/2018","12/01/2018","","N/A"
"43ACC_MUW","02/01/2018","12/01/2018","","N/A"
"46KTH_INST","20/04/2015","30/04/2015","",""
"46KTH_INST","18/10/2015","04/11/2015","aio03EU","mig03EU"
"44HULL_INST","15/09/2017","01/10/2017","",""
"44HULL_INST","04/01/2018","15/01/2018","",""
"65SMU_INST","15/03/2015","26/03/2015","",""
"65SMU_INST","30/07/2015","10/08/2015","aio02AP",""
"61QUEENSLAND_HEALTH","27/05/2015","05/06/2015","aio03AP","N/A"
"61QUEENSLAND_HEALTH","01/09/2015","09/09/2015","aio03AP","N/A"
"61SLQ_INST","01/02/2015","19/02/2015","aio02AP","N/A"
"44KLE_INST","01/03/2016","11/03/2016","aio03EU","mig01EU"
"39UBZ_INST","27/02/2015","02/03/2015","aio05EU","mig01EU"
"39UBZ_INST","28/01/2015","08/02/2015","aio05EU","mig01EU"
"39UBZ_INST","27/02/2015","02/03/2015","aio05EU","mig01EU"
"39UBZ_INST","28/01/2015","08/02/2015","aio05EU","mig01EU"
"39UBZ_INST","27/02/2015","02/03/2015","aio05EU","mig01EU"
"39UBZ_INST","28/01/2015","08/02/2015","aio05EU","mig01EU"
"39UBZ_INST","20/01/2017","23/01/2017","",""
"39UBZ_INST","20/02/2017","23/02/2017","",""
"39UBZ_INST","20/01/2017","23/01/2017","",""
"39UBZ_INST","20/02/2017","23/02/2017","",""
"39UBZ_INST","20/01/2017","23/01/2017","",""
"39UBZ_INST","20/02/2017","23/02/2017","",""
"01ETSU_INST","23/02/2015","10/03/2015","aio03NA","mig06"
"01ETSU_INST","26/05/2015","11/06/2015","aio12NA","mig06"
"01LUC_INST","06/03/2015","16/03/2015","aio08NA","N/A"
"01LUC_INST","10/07/2015","22/07/2015","aio08NA","N/A"
"41NOV_INST","05/01/2016","16/01/2016","aio01EU","N/A"
"41NOV_INST","30/04/2016","11/05/2016","aio01EU","N/A"
"44KLE_INST","18/06/2016","30/06/2016","",""
"01OKLA_NORMANLAW","23/11/2014","30/11/2014","aio06NA",""
"01OKLA_TULSAOHS","23/11/2014","30/11/2014","aio05NA",""
"65SUTD_INST","18/12/2014","05/01/2015","aio03AP","N/A"
"01STATEWA_LCC","20/04/2017","08/05/2017","",""
"01STATEWA_OLYC","20/04/2017","08/05/2017","","N/A"
"01STATEWA_PENC","15/09/2016","29/09/2016","","N/A"
"01STATEWA_PIERCE","16/03/2016","05/04/2016","aio05NA","N/A"
"01STATEWA_RTC","15/09/2016","29/09/2016","","N/A"
"01STATEWA_SDCC","20/04/2017","08/05/2017","","N/A"
"01STATEWA_SHORECC","20/04/2017","08/05/2017","","N/A"
"01STATEWA_SKAGVC","20/04/2017","08/05/2017","",""
"01STATEWA_SPSCC","16/03/2016","05/04/2016","aio13NA","mig06NA"
"01STATEWA_TACCC","20/04/2017","08/05/2017","",""
"01STATEWA_WWCC","20/04/2017","08/05/2017","",""
"01STATEWA_WENVC","16/03/2016","05/04/2016","aio09NA","N/A"
"01STATEWA_WHATCC","16/03/2016","05/04/2016","aio05NA","N/A"
"01STATEWA_YAKVCC","20/04/2017","08/05/2017","","N/A"
"01STATEWA_LCC","21/06/2017","11/07/2017","",""
"01STATEWA_OLYC","21/06/2017","11/07/2017","","N/A"
"01STATEWA_PENC","03/01/2017","23/01/2017","","N/A"
"01STATEWA_PIERCE","30/06/2016","20/07/2016","","N/A"
"01STATEWA_RTC","03/01/2017","23/01/2017","","N/A"
"01STATEWA_SDCC","21/06/2017","11/07/2017","","N/A"
"01STATEWA_SHORECC","21/06/2017","11/07/2017","","N/A"
"01STATEWA_SKAGVC","21/06/2017","11/07/2017","",""
"01STATEWA_SPSCC","14/06/2016","29/06/2016","",""
"01STATEWA_TACCC","21/06/2017","11/07/2017","",""
"01STATEWA_WWCC","21/06/2017","11/07/2017","",""
"01STATEWA_WENVC","30/06/2016","20/07/2016","","N/A"
"01STATEWA_WHATCC","30/06/2016","20/07/2016","","N/A"
"01STATEWA_YAKVCC","21/06/2017","11/07/2017","","N/A"
"01PNNL_INST","20/04/2015","21/05/2015","aio03NA","mig01"
"01PNNL_INST","20/07/2015","30/07/2015","aio03NA","mig01"
"01MASTERS_INST","01/04/2015","16/04/2015","aio01NA","N/A"
"01MASTERS_INST","02/07/2015","15/07/2015","aio01NA","N/A"
"64NLNZ_MAIN","18/01/2016","31/01/2016","aio06AP","N/A"
"64NLNZ_MAIN","02/08/2016","15/08/2016","aio06AP","N/A"
"49ECB_INST","01/02/2015","21/02/2015","aio02EU","N/A"
"49ECB_INST","18/05/2015","28/05/2015","","N/A"
"01OKSTATESTILL_OKSTAT","15/06/2015","16/07/2015","aio06NA","N/A"
"01OKSTATESTILL_OKSTAT","21/11/2015","18/12/2015","aio06NA","N/A"
"01OKSTATESTILL_OKTULS","15/06/2015","16/07/2015","aio01NA","N/A"
"01OKSTATESTILL_OKTULS","21/11/2015","18/12/2015","aio01NA","N/A"
"01OKSTATESTILL_OKCOM","15/06/2015","16/07/2015","aio02NA","N/A"
"01OKSTATESTILL_OKCOM","21/11/2015","18/12/2015","aio02NA","N/A"
"01OKSTATESTILL_OKCTY","15/06/2015","16/07/2015","aio03NA","N/A"
"01OKSTATESTILL_OKCTY","21/11/2015","18/12/2015","aio03NA","N/A"
"01OKSTATESTILL_OKMUL","15/06/2015","16/07/2015","aio01NA","N/A"
"01OKSTATESTILL_OKMUL","21/11/2015","18/12/2015","aio01NA","N/A"
"01OKSTATESTILL_OKCONN","15/06/2015","16/07/2015","aio02NA","N/A"
"01OKSTATESTILL_OKCONN","21/11/2015","18/12/2015","aio02NA","N/A"
"01OKSTATESTILL_OKNEAM","15/06/2015","16/07/2015","aio03NA","N/A"
"01OKSTATESTILL_OKNEAM","21/11/2015","18/12/2015","aio03NA","N/A"
"01OKSTATESTILL_OKPAN","15/06/2015","16/07/2015","aio01NA","N/A"
"01OKSTATESTILL_OKPAN","21/11/2015","18/12/2015","aio01NA","N/A"
"01OKSTATESTILL_NOKCOL","15/06/2015","16/07/2015","aio02NA","N/A"
"01OKSTATESTILL_NOKCOL","21/11/2015","18/12/2015","aio02NA","N/A"
"01OKSTATESTILL_PHILLIPS","15/06/2015","16/07/2015","aio03NA","N/A"
"01OKSTATESTILL_PHILLIPS","21/11/2015","18/12/2015","aio03NA","N/A"
"01ARKANSAS_PB","21/02/2016","02/03/2016","aio03NA","N/A"
"01ARKANSAS_PB","01/05/2016","09/05/2016","aio08NA","N/A"
"01IOWA_INST","05/01/2016","20/01/2016","aio12NA",""
"01IOWA_INST","01/07/2016","15/07/2016","",""
"44WHELF_RCMD","04/03/2016","17/03/2016","aio09EU","N/A"
"44WHELF_RCMD","15/07/2016","03/08/2016","",""
"44UOLE_INST","14/11/2015","26/11/2015","aio07EU","mig04EU"
"44UOLE_INST","30/03/2016","11/04/2016","aio11EU","mig04EU"
"01ARKTECH_INST","17/09/2015","25/09/2015","aio04NA","N/A"
"01ARKTECH_INST","07/01/2016","18/01/2016","aio04NA",""
"01WNEWMEX_INST","20/04/2015","29/04/2015","aio07NA",""
"01WNEWMEX_INST","29/07/2015","10/08/2015","aio07NA",""
"01IASU_INST","05/01/2016","20/01/2016","aio06NA",""
"01IASU_INST","01/07/2016","15/07/2016","",""
"01VAN_INST","12/05/2017","28/05/2017","",""
"01VAN_INST","06/12/2017","22/12/2017","",""
"01NRTHIOW_NRTHIOW","05/02/2016","21/02/2016","aio07NA","mig01NA"
"01AL_TUSC","04/09/2016","13/09/2016","",""
"01AL_TUSC","10/11/2016","21/11/2016","",""
"01UHO_INST","09/01/2017","17/01/2017","",""
"01UHO_INST","13/05/2017","25/05/2017","",""
"64NLNZ_INNZ","18/01/2016","31/01/2016","aio05AP",""
"64NLNZ_INNZ","02/08/2016","15/08/2016","",""
"01CRU_INST","05/01/2016","21/01/2016","aio04NA","mig06NA"
"01CRU_INST","01/05/2016","16/05/2016","aio04NA","mig04NA"
"61USC_INST","20/06/2015","11/07/2015","aio06AP","mig02AP"
"61USC_INST","11/11/2015","30/11/2015","",""
"01SAA_UKY","15/09/2015","30/09/2015","aio05NA","N/A"
"01SAA_UKY","24/12/2015","20/01/2016","aio10NA","N/A"
"01CALP_INST","01/07/2015","13/07/2015","aio03NA","mig01"
"01CALP_INST","04/10/2015","21/10/2015","aio03NA","mig04"
"972HAI_MAIN","07/02/2016","18/02/2016","aio05EU","N/A"
"972HAI_MAIN","24/07/2016","04/08/2016","",""
"39USA_NETWORK","15/05/2016","31/05/2016","aio11EU","N/A"
"39USA_NETWORK","06/11/2016","21/11/2016","",""
"39USA_INST","15/05/2016","31/05/2016","aio12EU","N/A"
"39USA_INST","06/11/2016","21/11/2016","",""
"39NAP_INST","15/05/2016","31/05/2016","aio13EU","N/A"
"39NAP_INST","06/11/2016","21/11/2016","",""
"01CUR_INST","15/05/2015","26/05/2015","aio12NA","mig05"
"01CUR_INST","23/07/2015","13/08/2015","aio12NA","mig05"
"01SAA_WESTKY","15/09/2015","30/09/2015","aio11NA","N/A"
"01SAA_WESTKY","24/12/2015","20/01/2016","aio11NA","N/A"
"01SAA_MSU","15/09/2015","30/09/2015","aio01NA","N/A"
"01SAA_MSU","24/12/2015","20/01/2016","aio09NA","N/A"
"01SAA_MOREHEAD","15/09/2015","30/09/2015","aio02NA","N/A"
"01SAA_MOREHEAD","24/12/2015","20/01/2016","aio12NA","N/A"
"01CHATTANOOGA_INST","01/07/2015","11/07/2015","aio06NA","N/A"
